id_equipo,nombre_equipo,nombre_liga,nivel_liga,nombre_nacionalidad,valoracion_general,ataque,mediocampo,defensa,estadio_local,prestigio_internacional,prestigio_domestico,presupuesto_fichajes_eur,valor_club_eur,edad_promedio_titulares,edad_promedio_equipo,capitan,tiro_libre_corto,tiro_libre_largo,tiro_libre_corto_izquierda,tiro_libre_corto_derecha,penales,corner_izquierdo,corner_derecho,estilo_defensivo,ancho_equipo_defensivo,profundidad_equipo_defensivo,presion_defensiva,agresividad_defensiva,ancho_defensivo,linea_defensiva,estilo_ofensivo,construccion_juego,creacion_oportunidades,ancho_equipo_ofensivo,jugadores_en_el_area,tactica_corners,tactica_tiros_libres,velocidad_construccion,regate_construccion,pase_construccion,posicionamiento_construccion,pase_creacion_oportunidades,centros_creacion_oportunidades,remates_creacion_oportunidades,posicionamiento_creacion_oportunidades
114581,Universidad Católica,Liga Pro,1.0,Ecuador,67,69,66,67,El Monumento (Estadio Latino),1,6.0,,13500000.0,27.45,25.38,167663.0,167663.0,167663.0,167663.0,167663.0,200207.0,167663.0,167663.0,Balanced,61.0,61.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
114640,Charlotte,Major League Soccer,1.0,United States,67,74,65,66,Stadio Classico,1,1.0,,200000000.0,25.64,24.35,224301.0,224301.0,237920.0,224301.0,224301.0,224301.0,233222.0,233222.0,Balanced,41.0,41.0,,,,,,Fast Build Up,Forward Runs,51.0,5.0,3.0,3.0,,,,,,,,
33,1860 München,3. Liga,3.0,Germany,66,66,66,66,Town Park,1,10.0,,5600000.0,26.18,24.64,213117.0,204493.0,204493.0,204493.0,204493.0,204493.0,204493.0,204493.0,Balanced,51.0,61.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
77,Aberdeen,Premiership,1.0,Scotland,66,66,66,66,Ivy Lane,2,8.0,,7500000.0,24.27,24.0,203139.0,252134.0,252134.0,252134.0,252134.0,269953.0,252134.0,252134.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,71.0,4.0,3.0,3.0,,,,,,,,
181,Dundee United,Premiership,1.0,Scotland,66,67,67,66,Court Lane,2,7.0,,4000000.0,26.82,25.56,208752.0,243349.0,243349.0,243349.0,232519.0,164769.0,243349.0,243349.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
270,Silkeborg,Superliga,1.0,Denmark,66,67,66,66,Court Lane,1,3.0,,5000000.0,25.18,23.85,201265.0,201265.0,231233.0,201265.0,201265.0,201265.0,201266.0,250855.0,Balanced,51.0,61.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
299,Lillestrøm,Eliteserien,1.0,Norway,66,67,66,65,Crown Lane,1,6.0,,7500000.0,25.91,23.38,197954.0,197954.0,247009.0,197954.0,197954.0,213778.0,246389.0,246389.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
300,Viking,Eliteserien,1.0,Norway,66,67,65,65,Molton Road (Sheldon Stadium),1,6.0,,10200000.0,25.45,23.52,205214.0,205214.0,205214.0,205214.0,205214.0,205214.0,205214.0,205214.0,Press After Possession Loss,51.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
310,Rapid Bucuresti,Liga 1,1.0,Romania,66,67,66,66,Molton Road (Sheldon Stadium),2,7.0,,3500000.0,28.09,25.82,156221.0,262477.0,233871.0,233871.0,262477.0,156221.0,262477.0,262477.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
322,Grasshopper,Super League,1.0,Switzerland,66,68,67,66,Euro Arena,3,4.0,,14200000.0,24.45,23.96,199282.0,232823.0,239016.0,239016.0,232823.0,238736.0,239016.0,239016.0,Balanced,71.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
433,AIK,Allsvenskan,1.0,Sweden,66,65,64,66,Waldstadion (Fussballstadion),2,9.0,,18300000.0,24.82,22.72,263854.0,234317.0,234317.0,234317.0,234317.0,199602.0,234317.0,234317.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
503,Dynamo Dresden,3. Liga,3.0,Germany,66,66,66,66,Stadion Neder,1,10.0,,10300000.0,26.18,24.39,211723.0,231424.0,211723.0,231424.0,231424.0,216377.0,231424.0,231424.0,Balanced,51.0,41.0,,,,,,Long Ball,Direct Passing,61.0,3.0,3.0,3.0,,,,,,,,
523,Saarbrücken,3. Liga,3.0,Germany,66,65,66,65,Stadion Neder,1,8.0,,4700000.0,27.73,26.86,199803.0,224424.0,224424.0,224424.0,224424.0,225075.0,224424.0,224424.0,Balanced,41.0,51.0,,,,,,Long Ball,Direct Passing,71.0,3.0,3.0,3.0,,,,,,,,
647,SC Cambuur,Eredivisie,1.0,Netherlands,66,67,67,66,Crown Lane,1,2.0,,17700000.0,24.55,24.0,245212.0,242381.0,242381.0,242381.0,242381.0,243716.0,208878.0,242381.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
693,Chicago Fire,Major League Soccer,1.0,United States,66,65,68,65,El Monumento (Estadio Latino),1,5.0,,301500000.0,25.91,23.38,211826.0,193348.0,193348.0,193348.0,193348.0,193348.0,227772.0,227772.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,61.0,7.0,3.0,3.0,,,,,,,,
698,Houston Dynamo,Major League Soccer,1.0,United States,66,70,67,64,Stadion Neder,2,6.0,,252000000.0,26.91,24.29,156519.0,156519.0,243544.0,156519.0,156519.0,244832.0,156519.0,156519.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Fast Build Up,Forward Runs,71.0,4.0,3.0,3.0,,,,,,,,
700,Elfsborg,Allsvenskan,1.0,Sweden,66,65,63,69,Stade Municipal,1,6.0,,8600000.0,25.55,23.27,198455.0,198455.0,198455.0,198455.0,198455.0,210646.0,198455.0,198455.0,Balanced,51.0,51.0,,,,,,Long Ball,Direct Passing,51.0,5.0,3.0,3.0,,,,,,,,
702,Norrköping,Allsvenskan,1.0,Sweden,66,68,67,64,Molton Road (Sheldon Stadium),1,8.0,,14700000.0,27.18,24.18,202905.0,239669.0,239669.0,239669.0,239669.0,202905.0,239669.0,239669.0,Press After Possession Loss,51.0,71.0,,,,,,Slow Build Up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
898,St. Gallen,Super League,1.0,Switzerland,66,65,65,65,Stadion Neder,4,6.0,,18000000.0,24.45,23.21,228645.0,210619.0,210619.0,210619.0,210619.0,228645.0,210619.0,228645.0,Press After Possession Loss,51.0,51.0,,,,,,Balanced,Balanced,41.0,5.0,3.0,3.0,,,,,,,,
920,Vålerenga,Eliteserien,1.0,Norway,66,67,65,67,Ivy Lane,2,8.0,,10100000.0,26.36,23.3,190697.0,186267.0,186267.0,186267.0,186267.0,193422.0,186267.0,186267.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Slow Build Up,Possession,71.0,6.0,3.0,3.0,,,,,,,,
1474,Pohang Steelers,K League 1,1.0,Korea Republic,66,66,65,67,Stadion Hanguk,5,7.0,,10900000.0,28.64,25.54,212791.0,212791.0,212791.0,212791.0,212791.0,232269.0,208047.0,208047.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
1478,Jeju United,K League 1,1.0,Korea Republic,66,65,69,64,Estadio de las Artes (Generic Stadium NG),2,7.0,,13100000.0,28.45,27.0,202749.0,221467.0,221467.0,221467.0,221467.0,211786.0,222798.0,222798.0,Pressure On Heavy Touch,41.0,51.0,,,,,,Fast Build Up,Forward Runs,51.0,3.0,3.0,3.0,,,,,,,,
1738,Le Havre,Ligue 2,2.0,France,66,64,65,67,Waldstadion (Fussballstadion),1,6.0,,17000000.0,24.55,23.0,213841.0,225584.0,225584.0,225584.0,225584.0,225584.0,225584.0,225584.0,Balanced,61.0,41.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
1788,Nordsjælland,Superliga,1.0,Denmark,66,65,67,67,Stadion Neder,1,6.0,,12600000.0,21.73,20.46,190942.0,262721.0,262721.0,262721.0,262721.0,260952.0,262721.0,262721.0,Balanced,51.0,61.0,,,,,,Slow Build Up,Possession,61.0,6.0,3.0,3.0,,,,,,,,
1805,Grenoble Foot 38,Ligue 2,2.0,France,66,65,63,65,Stadion Neder,1,4.0,,10000000.0,25.73,26.29,196316.0,208585.0,208585.0,208585.0,208585.0,208585.0,208585.0,208585.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
1814,Laval,Ligue 2,2.0,France,66,66,66,65,Town Park,1,1.0,,9500000.0,30.0,27.83,208865.0,269293.0,269293.0,208865.0,269293.0,269296.0,269293.0,269293.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
1905,RKC Waalwijk,Eredivisie,1.0,Netherlands,66,67,66,66,Molton Road (Sheldon Stadium),1,2.0,,15000000.0,26.27,25.18,184614.0,225531.0,225531.0,225531.0,225531.0,225531.0,220118.0,220118.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
1929,Plymouth Argyle,League One,3.0,England,66,66,65,66,Molton Road (Sheldon Stadium),1,7.0,,3300000.0,25.18,23.71,192231.0,251306.0,251306.0,251306.0,251306.0,226084.0,251306.0,251306.0,Balanced,61.0,41.0,,,,,,Balanced,Balanced,61.0,6.0,3.0,3.0,,,,,,,,
1933,Wycombe Wanderers,League One,3.0,England,66,66,66,67,Court Lane,1,6.0,,5500000.0,28.55,25.46,208534.0,200820.0,200820.0,200820.0,200820.0,179746.0,200820.0,200820.0,Press After Possession Loss,71.0,61.0,,,,,,Long Ball,Direct Passing,71.0,6.0,3.0,3.0,,,,,,,,
2017,Hartberg,Bundesliga,1.0,Austria,66,68,65,65,Euro Park,1,2.0,,10000000.0,25.91,26.57,229817.0,212114.0,212114.0,212114.0,212114.0,201891.0,212114.0,212114.0,Pressure On Heavy Touch,51.0,41.0,,,,,,Long Ball,Direct Passing,51.0,3.0,3.0,3.0,,,,,,,,
2056,Daegu,K League 1,1.0,Korea Republic,66,69,65,65,Stadion Neder,4,8.0,,12100000.0,27.27,25.29,228464.0,225733.0,225733.0,225733.0,225733.0,225733.0,225733.0,225733.0,Balanced,51.0,51.0,,,,,,Slow Build Up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
100628,FC Emmen,Eredivisie,1.0,Netherlands,66,65,66,65,Court Lane,1,2.0,,14400000.0,25.91,24.41,189512.0,189512.0,216289.0,216289.0,189512.0,216289.0,216289.0,216289.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
100632,Go Ahead Eagles,Eredivisie,1.0,Netherlands,66,65,66,67,Molton Road (Sheldon Stadium),1,2.0,,15900000.0,23.64,23.07,262790.0,262403.0,262403.0,262403.0,262403.0,262403.0,262403.0,262403.0,Balanced,41.0,41.0,,,,,,Fast Build Up,Forward Runs,51.0,4.0,3.0,3.0,,,,,,,,
101102,Deportivo Cali,Liga BetPlay,1.0,Colombia,66,65,67,66,Estadio de las Artes (Generic Stadium NG),6,8.0,,30500000.0,23.09,21.95,244772.0,244772.0,244772.0,244772.0,244772.0,244772.0,244772.0,244772.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
101110,Peñarol,Primera Division,1.0,Uruguay,66,68,67,67,El Libertador (La Bombastico),8,9.0,,48200000.0,26.36,24.0,182859.0,270414.0,267409.0,270414.0,270414.0,205972.0,226459.0,199392.0,Press After Possession Loss,61.0,61.0,,,,,,Fast Build Up,Forward Runs,71.0,5.0,3.0,3.0,,,,,,,,
110069,Mirandés,La Liga 2,2.0,Spain,66,67,68,64,Town Park,1,3.0,,2500000.0,23.64,22.85,242279.0,246169.0,246169.0,246169.0,246169.0,253416.0,246169.0,246169.0,Press After Possession Loss,51.0,41.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
110075,SSC Farul,Liga 1,1.0,Romania,66,65,65,65,468,3,8.0,,6200000.0,25.82,23.0,247963.0,197971.0,248111.0,248111.0,197971.0,197971.0,248680.0,248680.0,Balanced,51.0,61.0,,,,,,Balanced,Balanced,51.0,5.0,3.0,3.0,,,,,,,,
110456,Valenciennes,Ligue 2,2.0,France,66,68,66,67,Waldstadion (Fussballstadion),1,4.0,,10500000.0,26.45,24.23,199537.0,199537.0,199537.0,199537.0,199537.0,199537.0,254784.0,254784.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
110765,Incheon United,K League 1,1.0,Korea Republic,66,67,67,65,Estadio de las Artes (Generic Stadium NG),1,1.0,,10200000.0,28.64,27.32,221643.0,187858.0,187858.0,187858.0,187858.0,187858.0,187858.0,187858.0,Balanced,71.0,41.0,,,,,,Balanced,Balanced,61.0,6.0,3.0,3.0,,,,,,,,
110902,Villarreal II,La Liga 2,2.0,Spain,66,68,66,66,Town Park,1,1.0,,2500000.0,21.45,21.33,245290.0,252598.0,252598.0,252598.0,252598.0,252598.0,252598.0,252598.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,5.0,3.0,3.0,,,,,,,,
110969,The Strongest,Liga De Futbol Prof,1.0,Bolivia,66,66,66,66,El Monumento (Estadio Latino),4,9.0,,14600000.0,29.0,27.78,236242.0,259961.0,259961.0,259961.0,259961.0,217201.0,259961.0,259961.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,51.0,4.0,3.0,3.0,,,,,,,,
110981,Barcelona Guayaquil,Liga Pro,1.0,Ecuador,66,60,68,65,Stadion Hanguk,6,10.0,,35000000.0,26.91,25.63,189454.0,189454.0,189454.0,189454.0,189454.0,189454.0,189454.0,189454.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
111065,Real Salt Lake,Major League Soccer,1.0,United States,66,71,66,64,Crown Lane,4,6.0,,211500000.0,28.73,25.08,215886.0,202223.0,240448.0,240448.0,202223.0,215886.0,238555.0,215886.0,Balanced,61.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
111086,Piast Gliwice,Ekstraklasa,1.0,Poland,66,66,67,65,Molton Road (Sheldon Stadium),3,8.0,,6300000.0,26.82,25.36,214882.0,194059.0,211626.0,194059.0,211626.0,190915.0,211626.0,211626.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
111091,Lechia Gdańsk,Ekstraklasa,1.0,Poland,66,68,66,65,Sanderson Park (FIFA 13 NEW generic),3,8.0,,6500000.0,29.36,25.93,210000.0,210000.0,210000.0,210000.0,210000.0,194082.0,210000.0,223307.0,Balanced,51.0,61.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
111239,Ingolstadt,3. Liga,3.0,Germany,66,66,66,66,Stadion Neder,1,10.0,,12500000.0,24.55,23.69,234858.0,256746.0,269912.0,256746.0,256746.0,198019.0,236787.0,256746.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,51.0,5.0,3.0,3.0,,,,,,,,
111326,Liverpool,Primera Division,1.0,Uruguay,66,64,66,67,Arena del Centenario (Estadio del Pueblo),2,7.0,,15200000.0,22.45,21.0,255882.0,255878.0,255878.0,255878.0,255878.0,255878.0,255878.0,255878.0,Balanced,51.0,51.0,,,,,,Slow Build Up,Possession,81.0,8.0,3.0,3.0,,,,,,,,
111400,Sydney,A-League,1.0,Australia,66,69,65,65,Stadion 23. Maj,5,9.0,,12500000.0,29.64,26.04,199159.0,209886.0,209886.0,209886.0,209886.0,209886.0,209886.0,209886.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Slow Build Up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
111768,Beijing Guoan,Super League,1.0,China PR,66,69,67,63,Stadion Hanguk,5,8.0,,10300000.0,30.36,27.46,183997.0,221820.0,222734.0,221820.0,221820.0,228017.0,222734.0,221820.0,Balanced,41.0,51.0,,,,,,Slow Build Up,Possession,51.0,3.0,3.0,3.0,,,,,,,,
111822,Wolfsberger AC,Bundesliga,1.0,Austria,66,68,67,66,Euro Park,4,5.0,,15000000.0,25.0,23.67,216182.0,216182.0,216182.0,216182.0,216182.0,263180.0,216182.0,216182.0,Pressure On Heavy Touch,41.0,51.0,,,,,,Fast Build Up,Forward Runs,41.0,3.0,3.0,3.0,,,,,,,,
111928,SJ Earthquakes,Major League Soccer,1.0,United States,66,65,69,66,Crown Lane,2,4.0,,247500000.0,25.45,23.67,237257.0,231150.0,237257.0,231150.0,231150.0,237256.0,226385.0,226385.0,Press After Possession Loss,81.0,41.0,,,,,,Slow Build Up,Possession,81.0,3.0,3.0,3.0,,,,,,,,
111993,Cittadella,Serie B,2.0,Italy,66,65,66,64,Aloha Park (Generic Oceania 2),1,3.0,,13000000.0,27.91,26.61,171721.0,239838.0,227223.0,239838.0,239838.0,205671.0,227223.0,227223.0,Balanced,61.0,51.0,,,,,,Long Ball,Direct Passing,61.0,4.0,3.0,3.0,,,,,,,,
112392,Al Raed,Pro League,1.0,Saudi Arabia,66,68,65,65,Stade Kokoto (Generic Africa 2),2,4.0,,10700000.0,30.36,26.71,210898.0,229804.0,229804.0,240526.0,229804.0,259345.0,229804.0,229804.0,Balanced,61.0,51.0,,,,,,Fast Build Up,Forward Runs,71.0,4.0,3.0,3.0,,,,,,,,
112408,Al Wahda,Pro League,1.0,Saudi Arabia,66,76,67,63,Stade Kokoto (Generic Africa 2),3,5.0,,9200000.0,30.18,27.83,210028.0,205083.0,205083.0,205083.0,205083.0,205083.0,197402.0,197402.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,71.0,3.0,3.0,3.0,,,,,,,,
112427,Western Sydney Wanderers,A-League,1.0,Australia,66,66,65,66,Waldstadion (Fussballstadion),5,7.0,,6300000.0,28.73,25.54,180334.0,198817.0,198817.0,198817.0,198817.0,179903.0,220708.0,220708.0,Press After Possession Loss,51.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
112494,Südtirol,Serie B,2.0,Italy,66,66,64,66,469,1,1.0,,10000000.0,27.55,27.7,268753.0,268753.0,268753.0,268753.0,268753.0,268736.0,268753.0,169115.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
112523,La Equidad,Liga BetPlay,1.0,Colombia,66,64,67,67,Arena del Centenario (Estadio del Pueblo),2,4.0,,15500000.0,27.73,26.11,244514.0,238046.0,244514.0,238046.0,238046.0,244514.0,238046.0,238046.0,Balanced,41.0,41.0,,,,,,Long Ball,Direct Passing,61.0,4.0,3.0,3.0,,,,,,,,
112558,Suwon,K League 1,1.0,Korea Republic,66,67,67,64,Stadion 23. Maj,1,6.0,,10200000.0,29.82,29.07,191566.0,224794.0,224794.0,224794.0,224794.0,208153.0,224794.0,224794.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
112584,Everton,Primera Division,1.0,Chile,66,69,63,67,Estadio Presidente G.Lopes,2,4.0,,15000000.0,27.55,25.68,158956.0,165531.0,165531.0,165531.0,165531.0,165531.0,165531.0,165531.0,Pressure On Heavy Touch,51.0,41.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
112828,New York City,Major League Soccer,1.0,United States,66,72,68,66,Stadion Europa (Generic Europe 2),5,10.0,,346500000.0,24.64,23.43,212607.0,253755.0,253755.0,253755.0,253755.0,253755.0,253755.0,253755.0,Pressure On Heavy Touch,41.0,61.0,,,,,,Slow Build Up,Possession,41.0,5.0,3.0,3.0,,,,,,,,
112965,Central Cordoba SdE,Liga Profesional,1.0,Argentina,66,64,65,67,Sanderson Park (FIFA 13 NEW generic),1,1.0,,7300000.0,28.64,27.0,251139.0,251139.0,251139.0,251139.0,251139.0,215165.0,251139.0,251139.0,Balanced,61.0,41.0,,,,,,Long Ball,Direct Passing,61.0,3.0,3.0,3.0,,,,,,,,
113044,Barracas Central,Liga Profesional,1.0,Argentina,66,66,67,65,Arena del Centenario (Estadio del Pueblo),1,1.0,,4500000.0,25.73,24.4,266867.0,266867.0,266867.0,266867.0,266867.0,266867.0,266867.0,266867.0,Pressure On Heavy Touch,51.0,41.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
113058,Abha,Pro League,1.0,Saudi Arabia,66,68,67,63,Stade Kokoto (Generic Africa 2),1,2.0,,5800000.0,29.73,27.32,191260.0,241750.0,241750.0,241750.0,241750.0,241750.0,241750.0,241750.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
113378,Sepsi,Liga 1,1.0,Romania,66,65,66,65,Stadion Neder,3,8.0,,5800000.0,27.27,26.21,236963.0,248009.0,248009.0,258025.0,248009.0,208739.0,248009.0,248009.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
114023,Western United,A-League,1.0,Australia,66,65,65,66,Stade Municipal,2,5.0,,6000000.0,29.55,26.57,202678.0,238360.0,162900.0,238360.0,238360.0,243721.0,162900.0,162900.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
114554,FC Andorra,La Liga 2,2.0,Spain,66,68,66,65,Town Park,1,1.0,,2500000.0,25.27,24.19,204887.0,204887.0,204887.0,204887.0,204887.0,230623.0,204887.0,204887.0,Balanced,61.0,41.0,,,,,,Long Ball,Direct Passing,51.0,3.0,3.0,3.0,,,,,,,,
4,Bolton Wanderers,League One,3.0,England,65,65,65,64,Sanderson Park (FIFA 13 NEW generic),1,8.0,,5000000.0,25.0,24.93,169593.0,248718.0,169593.0,201514.0,248718.0,220039.0,169593.0,169593.0,Press After Possession Loss,51.0,51.0,,,,,,Slow Build Up,Possession,71.0,5.0,3.0,3.0,,,,,,,,
83,Motherwell,Premiership,1.0,Scotland,65,65,63,65,Ivy Lane,1,6.0,,3800000.0,26.09,25.23,225203.0,213695.0,213695.0,213695.0,213695.0,227446.0,213695.0,213695.0,Balanced,41.0,41.0,,,,,,Slow Build Up,Possession,41.0,5.0,3.0,3.0,,,,,,,,
89,Charlton Athletic,League One,3.0,England,65,65,65,63,Forest Park Stadium (Square Ground),1,7.0,,6400000.0,23.91,23.43,195427.0,227630.0,205145.0,227630.0,205145.0,195427.0,227630.0,205145.0,Balanced,61.0,51.0,,,,,,Slow Build Up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
127,Shrewsbury Town,League One,3.0,England,65,62,66,65,Court Lane,1,4.0,,3300000.0,25.91,24.15,239119.0,233378.0,239553.0,233378.0,233378.0,239119.0,239553.0,239553.0,Balanced,61.0,41.0,,,,,,Long Ball,Direct Passing,71.0,3.0,3.0,3.0,,,,,,,,
420,Górnik Zabrze,Ekstraklasa,1.0,Poland,65,66,64,62,Waldstadion (Fussballstadion),2,6.0,,5900000.0,28.09,25.69,150516.0,150516.0,225996.0,150516.0,150516.0,150516.0,225996.0,225996.0,Balanced,41.0,51.0,,,,,,Fast Build Up,Forward Runs,51.0,4.0,3.0,3.0,,,,,,,,
506,Erzgebirge Aue,3. Liga,3.0,Germany,65,64,65,64,Stadion Neder,1,9.0,,9300000.0,27.91,25.46,182520.0,216255.0,216255.0,216255.0,216255.0,211870.0,216255.0,216255.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Fast Build Up,Forward Runs,71.0,6.0,3.0,3.0,,,,,,,,
645,FC Volendam,Eredivisie,1.0,Netherlands,65,66,66,64,Court Lane,1,1.0,,13000000.0,23.91,22.0,223814.0,204840.0,234203.0,204840.0,204840.0,225152.0,204840.0,204840.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
708,Hammarby,Allsvenskan,1.0,Sweden,65,66,65,67,Sanderson Park (FIFA 13 NEW generic),1,8.0,,14900000.0,25.0,23.73,192363.0,201888.0,197240.0,197240.0,201888.0,201888.0,197240.0,197240.0,Pressure On Heavy Touch,61.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
780,Ried,Bundesliga,1.0,Austria,65,66,65,63,Stadion Neder,1,3.0,,10000000.0,25.64,23.43,190597.0,216184.0,216184.0,216184.0,216184.0,216184.0,216184.0,216184.0,Balanced,61.0,41.0,,,,,,Long Ball,Direct Passing,71.0,4.0,3.0,3.0,,,,,,,,
1443,Viborg,Superliga,1.0,Denmark,65,65,66,65,Court Lane,1,2.0,,5100000.0,24.0,23.25,215686.0,224185.0,224185.0,224185.0,224185.0,256741.0,224185.0,224185.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,71.0,3.0,3.0,3.0,,,,,,,,
1569,Wisła Płock,Ekstraklasa,1.0,Poland,65,65,66,64,Stadion Neder,1,4.0,,4300000.0,28.45,24.89,156259.0,204078.0,204078.0,204078.0,193087.0,262301.0,193087.0,208630.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,71.0,4.0,3.0,3.0,,,,,,,,
1787,Austria Klagenfurt,Bundesliga,1.0,Austria,65,66,65,66,Waldstadion (Fussballstadion),2,2.0,,8500000.0,27.09,24.82,193260.0,202518.0,202518.0,202518.0,202518.0,193260.0,243664.0,202518.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
1790,Portsmouth,League One,3.0,England,65,65,65,65,Fratton Park,1,8.0,,5500000.0,25.55,24.75,238450.0,196916.0,196916.0,196916.0,196916.0,221692.0,235769.0,196916.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
1932,Barnsley,League One,3.0,England,65,65,65,66,Forest Park Stadium (Square Ground),1,9.0,,11000000.0,24.45,22.54,228419.0,243842.0,245988.0,243842.0,243842.0,206134.0,245988.0,243842.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Fast Build Up,Forward Runs,71.0,3.0,3.0,3.0,,,,,,,,
1951,Oxford United,League One,3.0,England,65,65,65,65,Court Lane,1,7.0,,4800000.0,27.64,24.96,235263.0,220940.0,220940.0,220940.0,220940.0,220940.0,200440.0,200440.0,Pressure On Heavy Touch,61.0,61.0,,,,,,Slow Build Up,Possession,71.0,5.0,3.0,3.0,,,,,,,,
1971,Excelsior,Eredivisie,1.0,Netherlands,65,66,66,65,Court Lane,1,1.0,,11300000.0,23.36,22.74,269436.0,269471.0,269436.0,269471.0,269471.0,205603.0,269471.0,269471.0,Balanced,41.0,41.0,,,,,,Long Ball,Direct Passing,41.0,3.0,3.0,3.0,,,,,,,,
15040,Wattens,Bundesliga,1.0,Austria,65,64,65,64,Stadion Neder,1,1.0,,10000000.0,24.91,23.14,250781.0,204987.0,204987.0,204987.0,204987.0,204987.0,204987.0,204987.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
100804,St. Johnstone,Premiership,1.0,Scotland,65,63,66,64,Court Lane,1,4.0,,4400000.0,28.27,26.79,232668.0,210742.0,210742.0,210742.0,210742.0,193627.0,210742.0,210742.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
